timestamp,mac_address,ap_id,ap_x,ap_y,rssi,area_name
1/15/2024 12:30,63:27:9A:A3:3B:3A,AP-WRK-02,20,5,-69.6,Work Area
1/15/2024 9:00,63:97:6C:FF:BD:4B,AP-CAF-04,10,15,-57.3,Cafeteria
1/15/2024 8:30,63:4D:64:A6:FB:90,AP-CAF-01,5,4,-63.8,Cafeteria
1/15/2024 12:30,53:4F:CB:22:AD:83,AP-WRK-02,20,5,-59,Work Area
1/15/2024 11:00,58:80:62:05:BB:FF,AP-WRK-01,5,5,-69.9,Work Area
1/15/2024 12:30,5D:B4:3A:06:78:0C,AP-CAF-05,22,15,-62.4,Cafeteria
1/15/2024 11:00,B1:F4:2B:8B:69:5F,AP-WRK-01,5,5,-58.4,Work Area
1/15/2024 12:30,8C:B8:F0:0C:2A:54,AP-CAF-01,5,4,-39.9,Cafeteria
1/15/2024 10:00,81:DB:38:21:0C:5C,AP-WRK-05,20,20,-62.7,Work Area
1/15/2024 11:30,F5:08:34:FB:8C:ED,AP-WRK-05,20,20,-54.6,Work Area
1/15/2024 12:00,AF:79:AA:66:55:27,AP-LOB-03,10,12,-42.1,Lobby
1/15/2024 11:30,D4:2C:AE:DB:00:05,AP-CAF-03,25,4,-62.3,Cafeteria
1/15/2024 10:30,84:F5:79:05:0F:A0,AP-WRK-02,20,5,-44.3,Work Area
1/15/2024 11:00,E5:D2:2C:62:C2:9C,AP-WRK-01,5,5,-61.1,Work Area
1/15/2024 9:30,18:14:98:A8:BE:87,AP-WRK-05,20,20,-58.2,Work Area
1/15/2024 11:30,B2:34:C1:26:BC:AD,AP-CAF-01,5,4,-32.1,Cafeteria
1/15/2024 8:00,84:91:8A:2F:5F:CA,AP-WRK-06,35,20,-67.9,Work Area
1/15/2024 12:30,C2:14:B5:BD:70:48,AP-CAF-03,25,4,-57.5,Cafeteria
1/15/2024 12:30,D2:8B:80:7D:78:8B,AP-WRK-03,35,5,-67.2,Work Area
1/15/2024 10:30,3F:93:82:DC:53:C3,AP-LOB-02,15,5,-57.3,Lobby
1/15/2024 8:30,57:46:0F:E2:17:33,AP-LOB-01,5,5,-44.6,Lobby
1/15/2024 12:00,D8:9C:06:87:B4:97,AP-LOB-03,10,12,-51.5,Lobby
1/15/2024 11:30,EA:E2:C1:11:C7:02,AP-WRK-06,35,20,-41,Work Area
1/15/2024 9:30,D2:FD:62:72:A8:DF,AP-CAF-03,25,4,-57.7,Cafeteria
1/15/2024 11:00,D7:C5:83:55:B1:D5,AP-LOB-03,10,12,-53.5,Lobby
1/15/2024 10:00,15:29:C3:E1:B8:4E,AP-CAF-03,25,4,-59.6,Cafeteria
1/15/2024 12:30,4D:00:4E:48:0E:49,AP-CAF-04,10,15,-57.2,Cafeteria
1/15/2024 11:30,4D:5D:ED:F3:01:79,AP-WRK-05,20,20,-60.2,Work Area
1/15/2024 11:00,0D:A7:1B:83:AA:BE,AP-LOB-03,10,12,-50.8,Lobby
1/15/2024 9:00,7D:CE:34:73:B6:E9,AP-WRK-03,35,5,-54.3,Work Area
1/15/2024 11:00,E3:94:76:16:C6:2C,AP-WRK-01,5,5,-68.1,Work Area
1/15/2024 8:30,63:27:9A:A3:3B:3A,AP-WRK-04,5,20,-68.3,Work Area
1/15/2024 10:30,50:98:BA:34:64:22,AP-WRK-02,20,5,-59.2,Work Area
1/15/2024 10:00,E3:94:76:16:C6:2C,AP-WRK-04,5,20,-68.3,Work Area
1/15/2024 9:00,9E:64:87:C5:09:C5,AP-CAF-01,5,4,-46.8,Cafeteria
1/15/2024 12:30,3E:6B:91:D9:FF:3D,AP-WRK-03,35,5,-36.3,Work Area
1/15/2024 9:00,F1:12:00:D1:98:3D,AP-WRK-01,5,5,-62.3,Work Area
1/15/2024 9:00,F5:DA:E9:74:B2:F6,AP-CAF-03,25,4,-54.9,Cafeteria
1/15/2024 9:00,AF:1C:1E:57:30:3F,AP-LOB-02,15,5,-46.7,Lobby
1/15/2024 12:00,11:3B:EE:23:14:19,AP-CAF-03,25,4,-57,Cafeteria
1/15/2024 12:30,4F:14:0F:B8:23:EE,AP-CAF-03,25,4,-63.5,Cafeteria
1/15/2024 9:00,E3:1A:51:DE:FA:81,AP-WRK-04,5,20,-66.5,Work Area
1/15/2024 11:30,E4:6F:C6:FE:2A:35,AP-WRK-02,20,5,-55.2,Work Area
1/15/2024 9:00,E6:69:95:7A:D2:3B,AP-CAF-02,15,4,-54.6,Cafeteria
1/15/2024 11:30,8C:57:7B:C4:C9:E5,AP-CAF-03,25,4,-55.4,Cafeteria
1/15/2024 9:00,22:55:D0:43:BF:BF,AP-WRK-05,20,20,-60.4,Work Area
1/15/2024 11:30,87:37:DD:35:D3:14,AP-CAF-03,25,4,-48.4,Cafeteria
1/15/2024 11:00,E5:C8:A0:9E:EF:6C,AP-WRK-02,20,5,-58.3,Work Area
1/15/2024 10:00,7C:F9:62:14:94:3B,AP-WRK-05,20,20,-66.7,Work Area
1/15/2024 10:30,09:B1:79:45:0A:F4,AP-WRK-02,20,5,-61.5,Work Area
1/15/2024 12:30,8C:B8:F0:0C:2A:54,AP-CAF-03,25,4,-58.6,Cafeteria
1/15/2024 12:30,0B:03:A4:23:8F:78,AP-WRK-03,35,5,-64.5,Work Area
1/15/2024 12:30,E0:E9:43:BB:5E:C7,AP-WRK-05,20,20,-56.7,Work Area
1/15/2024 8:00,AF:F3:D1:FC:13:D8,AP-WRK-01,5,5,-70.1,Work Area
1/15/2024 9:00,EA:E2:C1:11:C7:02,AP-WRK-02,20,5,-60.7,Work Area
1/15/2024 11:30,39:7A:A7:B6:CC:50,AP-CAF-01,5,4,-38.3,Cafeteria
1/15/2024 12:30,58:18:73:21:1A:50,AP-CAF-02,15,4,-59.9,Cafeteria
1/15/2024 9:30,50:98:BA:34:64:22,AP-WRK-01,5,5,-55.9,Work Area
1/15/2024 9:30,DC:1F:49:4B:46:FA,AP-CAF-02,15,4,-55.8,Cafeteria
1/15/2024 11:00,D8:9C:06:87:B4:97,AP-LOB-03,10,12,-53.3,Lobby
1/15/2024 10:00,94:E3:C3:6A:5B:72,AP-LOB-02,15,5,-52.7,Lobby
1/15/2024 9:00,69:3C:F5:08:07:C6,AP-WRK-01,5,5,-59.3,Work Area
1/15/2024 9:00,84:F5:79:05:0F:A0,AP-WRK-05,20,20,-57.5,Work Area
1/15/2024 10:00,E3:22:4B:FC:5F:CC,AP-WRK-04,5,20,-63,Work Area
1/15/2024 8:30,04:A2:30:1D:01:BA,AP-WRK-04,5,20,-46.4,Work Area
1/15/2024 9:00,5A:69:E5:7B:DE:7F,AP-WRK-06,35,20,-43.9,Work Area
1/15/2024 9:30,0F:68:18:7D:B0:CD,AP-WRK-04,5,20,-59.7,Work Area
1/15/2024 8:00,67:18:81:F7:86:C1,AP-CAF-02,15,4,-63.3,Cafeteria
1/15/2024 10:30,B1:F4:2B:8B:69:5F,AP-WRK-04,5,20,-67.6,Work Area
1/15/2024 11:30,79:71:66:70:AA:E3,AP-CAF-01,5,4,-55.8,Cafeteria
1/15/2024 11:00,A8:1D:36:44:6F:73,AP-LOB-03,10,12,-43.7,Lobby
1/15/2024 10:00,9D:4B:63:37:17:F9,AP-CAF-03,25,4,-62.7,Cafeteria
1/15/2024 11:30,E0:E9:43:BB:5E:C7,AP-WRK-05,20,20,-58.5,Work Area
1/15/2024 10:00,A0:B3:D6:6D:BE:4C,AP-WRK-06,35,20,-64.5,Work Area
1/15/2024 10:30,38:53:FA:C1:B2:F5,AP-LOB-01,5,5,-58,Lobby
1/15/2024 12:00,26:E0:1E:C4:32:A8,AP-CAF-01,5,4,-64.1,Cafeteria
1/15/2024 8:30,2F:15:B4:FD:DE:3A,AP-CAF-01,5,4,-43.4,Cafeteria
1/15/2024 12:00,30:25:2C:E9:72:5B,AP-LOB-03,10,12,-48.7,Lobby
1/15/2024 11:00,50:F7:23:C3:97:16,AP-CAF-02,15,4,-58.1,Cafeteria
1/15/2024 10:00,85:D8:87:02:63:CF,AP-WRK-05,20,20,-63.2,Work Area
1/15/2024 10:00,E3:22:4B:FC:5F:CC,AP-WRK-01,5,5,-57.9,Work Area
1/15/2024 8:00,B4:5D:8D:C9:6C:19,AP-CAF-02,15,4,-43,Cafeteria
1/15/2024 11:30,5D:17:A4:AC:C0:00,AP-WRK-04,5,20,-44.9,Work Area
1/15/2024 12:00,03:F7:7F:5F:6F:F6,AP-WRK-06,35,20,-65.1,Work Area
1/15/2024 10:00,15:7D:5C:63:4B:B6,AP-LOB-03,10,12,-49.6,Lobby
1/15/2024 10:30,AF:F3:D1:FC:13:D8,AP-WRK-01,5,5,-65.3,Work Area
1/15/2024 10:30,57:99:3C:22:83:37,AP-CAF-04,10,15,-33.7,Cafeteria
1/15/2024 11:30,C4:9A:05:F4:08:E0,AP-CAF-02,15,4,-49.2,Cafeteria
1/15/2024 12:30,26:3E:3F:E1:6B:E4,AP-WRK-02,20,5,-56.2,Work Area
1/15/2024 11:30,02:EF:54:D6:8D:1D,AP-WRK-04,5,20,-67.2,Work Area
1/15/2024 10:30,E3:1A:51:DE:FA:81,AP-WRK-03,35,5,-58.2,Work Area
1/15/2024 12:30,63:02:D8:2A:67:19,AP-WRK-05,20,20,-58.3,Work Area
1/15/2024 12:30,66:95:64:3E:B3:D9,AP-WRK-03,35,5,-63.4,Work Area
1/15/2024 11:30,C3:F5:FB:6A:07:0C,AP-CAF-04,10,15,-44.8,Cafeteria
1/15/2024 12:00,02:0C:01:91:95:A7,AP-CAF-01,5,4,-61.7,Cafeteria
1/15/2024 12:30,FF:6C:CF:45:2A:C0,AP-WRK-06,35,20,-66.5,Work Area
1/15/2024 12:00,22:55:D0:43:BF:BF,AP-WRK-06,35,20,-64.7,Work Area
1/15/2024 9:30,22:55:D0:43:BF:BF,AP-WRK-03,35,5,-63.6,Work Area
1/15/2024 8:30,01:CE:41:24:7A:8B,AP-WRK-06,35,20,-48.1,Work Area
1/15/2024 9:30,D6:5B:59:76:91:98,AP-WRK-06,35,20,-56.4,Work Area
1/15/2024 10:30,9B:37:6A:08:FC:45,AP-WRK-05,20,20,-62.2,Work Area
1/15/2024 11:00,D4:9E:D0:C4:25:DB,AP-CAF-02,15,4,-58.6,Cafeteria
1/15/2024 8:00,A3:42:D9:87:52:E0,AP-WRK-06,35,20,-65,Work Area
1/15/2024 12:30,63:97:6C:FF:BD:4B,AP-CAF-05,22,15,-53.9,Cafeteria
1/15/2024 12:30,DD:6A:05:38:A4:3B,AP-CAF-02,15,4,-60.6,Cafeteria
1/15/2024 8:30,3B:C8:2A:9C:36:5D,AP-CAF-04,10,15,-57.6,Cafeteria
1/15/2024 10:00,2A:1B:F9:74:56:DA,AP-WRK-06,35,20,-63.3,Work Area
1/15/2024 12:30,5C:95:68:8F:C3:B0,AP-CAF-02,15,4,-55.9,Cafeteria
1/15/2024 11:00,E3:22:4B:FC:5F:CC,AP-WRK-01,5,5,-56.5,Work Area
1/15/2024 10:00,3B:B0:2C:E3:E8:01,AP-WRK-01,5,5,-57.4,Work Area
1/15/2024 10:00,B9:A1:A2:77:84:FA,AP-WRK-02,20,5,-58.6,Work Area
1/15/2024 10:30,F1:50:D6:A6:56:3A,AP-CAF-04,10,15,-54.7,Cafeteria
1/15/2024 12:30,C4:9A:05:F4:08:E0,AP-CAF-02,15,4,-56.7,Cafeteria
1/15/2024 11:00,03:08:C9:72:66:01,AP-CAF-05,22,15,-31.3,Cafeteria
1/15/2024 12:00,1A:F5:8F:97:A2:F3,AP-LOB-03,10,12,-41,Lobby
1/15/2024 10:30,4D:5D:ED:F3:01:79,AP-WRK-02,20,5,-61.1,Work Area
1/15/2024 8:00,C0:83:BB:99:5F:A5,AP-WRK-06,35,20,-66.8,Work Area
1/15/2024 11:30,0B:03:A4:23:8F:78,AP-WRK-03,35,5,-67.3,Work Area
1/15/2024 10:30,00:4A:5F:8F:35:18,AP-WRK-03,35,5,-67.1,Work Area
1/15/2024 10:00,26:3E:3F:E1:6B:E4,AP-WRK-06,35,20,-68.2,Work Area
1/15/2024 8:00,AF:1C:1E:57:30:3F,AP-LOB-02,15,5,-47.2,Lobby
1/15/2024 11:30,18:06:14:D1:B7:DF,AP-WRK-02,20,5,-54.8,Work Area
1/15/2024 12:30,42:42:43:B1:B6:95,AP-CAF-05,22,15,-45.7,Cafeteria
1/15/2024 10:00,7D:CE:34:73:B6:E9,AP-WRK-05,20,20,-61,Work Area
1/15/2024 10:00,DD:6A:05:38:A4:3B,AP-CAF-01,5,4,-45.7,Cafeteria
1/15/2024 12:30,97:67:60:67:15:40,AP-CAF-04,10,15,-64,Cafeteria
1/15/2024 10:30,49:62:1B:78:DC:85,AP-CAF-05,22,15,-53.6,Cafeteria
1/15/2024 12:00,67:18:81:F7:86:C1,AP-CAF-01,5,4,-63,Cafeteria
1/15/2024 12:00,61:36:E4:72:67:0A,AP-CAF-04,10,15,-56.7,Cafeteria
1/15/2024 9:00,02:EF:54:D6:8D:1D,AP-WRK-03,35,5,-36.9,Work Area
1/15/2024 8:00,49:62:1B:78:DC:85,AP-CAF-04,10,15,-42.4,Cafeteria
1/15/2024 9:00,58:86:D9:E0:2D:85,AP-LOB-02,15,5,-53.6,Lobby
1/15/2024 10:30,63:27:9A:A3:3B:3A,AP-WRK-04,5,20,-67.9,Work Area
1/15/2024 12:00,FD:A9:5C:81:11:C8,AP-WRK-04,5,20,-69.9,Work Area
1/15/2024 9:00,E0:E9:43:BB:5E:C7,AP-WRK-02,20,5,-64.8,Work Area
1/15/2024 11:30,2D:8A:04:63:C9:20,AP-WRK-02,20,5,-62.1,Work Area
1/15/2024 10:30,84:91:8A:2F:5F:CA,AP-WRK-03,35,5,-66.9,Work Area
1/15/2024 12:30,A2:3D:C4:40:82:7E,AP-CAF-02,15,4,-59,Cafeteria
1/15/2024 12:30,29:40:5B:3D:BF:07,AP-LOB-03,10,12,-53.3,Lobby
1/15/2024 9:00,52:9C:E9:26:17:A9,AP-WRK-05,20,20,-67.8,Work Area
1/15/2024 11:00,AF:1C:1E:57:30:3F,AP-LOB-01,5,5,-59.4,Lobby
1/15/2024 10:00,D2:77:54:DA:17:A0,AP-WRK-04,5,20,-56.2,Work Area
1/15/2024 11:00,63:02:D8:2A:67:19,AP-WRK-03,35,5,-62,Work Area
1/15/2024 10:30,53:ED:04:F6:4D:DA,AP-CAF-02,15,4,-49.2,Cafeteria
1/15/2024 9:30,E1:A6:3F:3C:77:37,AP-WRK-04,5,20,-49.2,Work Area
1/15/2024 9:00,1F:2D:57:1C:96:63,AP-LOB-03,10,12,-56.9,Lobby
1/15/2024 8:00,E2:D7:89:14:D2:CE,AP-WRK-03,35,5,-65,Work Area
1/15/2024 9:00,A1:D2:51:AB:7F:5D,AP-WRK-04,5,20,-66.1,Work Area
1/15/2024 12:00,22:FD:01:8B:4E:A4,AP-WRK-05,20,20,-55.1,Work Area
1/15/2024 10:00,D6:3A:D8:4F:D7:92,AP-WRK-03,35,5,-62.2,Work Area
1/15/2024 11:30,54:BC:DD:33:8B:A7,AP-CAF-02,15,4,-59.3,Cafeteria
1/15/2024 11:00,D4:2C:AE:DB:00:05,AP-CAF-01,5,4,-54.6,Cafeteria
1/15/2024 11:30,47:F0:B0:50:DD:74,AP-WRK-04,5,20,-59.1,Work Area
1/15/2024 12:30,71:E9:3B:11:CE:A8,AP-WRK-05,20,20,-61.3,Work Area
1/15/2024 10:30,38:D4:DC:05:6A:13,AP-WRK-05,20,20,-65.5,Work Area
1/15/2024 12:30,FF:45:8C:44:E0:6B,AP-WRK-06,35,20,-60.8,Work Area
1/15/2024 10:00,B9:E3:E5:F5:1E:4E,AP-CAF-04,10,15,-50.5,Cafeteria
1/15/2024 9:30,C5:35:C6:B3:28:7C,AP-WRK-02,20,5,-46.1,Work Area
1/15/2024 9:00,0E:2C:94:1F:64:26,AP-LOB-03,10,12,-50.7,Lobby
1/15/2024 9:00,D4:93:62:68:D3:FD,AP-CAF-02,15,4,-60.8,Cafeteria
1/15/2024 10:30,6C:1F:5A:8B:76:F7,AP-CAF-02,15,4,-57.9,Cafeteria
1/15/2024 11:30,DE:49:41:1C:7D:0C,AP-CAF-05,22,15,-54.1,Cafeteria
1/15/2024 11:00,57:99:3C:22:83:37,AP-CAF-02,15,4,-58.5,Cafeteria
1/15/2024 9:30,A2:72:1E:D3:C0:07,AP-WRK-01,5,5,-65.7,Work Area
1/15/2024 12:30,EE:97:F3:F3:A2:82,AP-WRK-03,35,5,-43.7,Work Area
1/15/2024 11:00,52:D7:49:E6:51:94,AP-CAF-03,25,4,-60,Cafeteria
1/15/2024 11:30,D6:5B:59:76:91:98,AP-WRK-04,5,20,-60.3,Work Area
1/15/2024 11:00,71:DF:D1:BF:62:2D,AP-CAF-04,10,15,-61.3,Cafeteria
1/15/2024 9:00,3E:6B:91:D9:FF:3D,AP-WRK-01,5,5,-62.6,Work Area
1/15/2024 9:00,1F:3A:86:1F:88:6E,AP-WRK-05,20,20,-51.5,Work Area
1/15/2024 9:30,EC:5E:EE:AE:20:83,AP-WRK-02,20,5,-52.9,Work Area
1/15/2024 11:30,C5:35:C6:B3:28:7C,AP-WRK-06,35,20,-65.8,Work Area
1/15/2024 9:30,F1:6C:A3:A5:FD:CE,AP-WRK-03,35,5,-60.6,Work Area
1/15/2024 10:30,F5:DA:E9:74:B2:F6,AP-CAF-02,15,4,-32.2,Cafeteria
1/15/2024 11:00,4B:F1:6E:BF:20:FF,AP-WRK-06,35,20,-67.2,Work Area
1/15/2024 11:30,77:69:4D:BA:7F:1B,AP-WRK-02,20,5,-62.4,Work Area
1/15/2024 10:00,04:74:14:81:E2:79,AP-CAF-03,25,4,-60.3,Cafeteria
1/15/2024 10:30,01:65:30:17:39:CE,AP-WRK-02,20,5,-50.3,Work Area
1/15/2024 9:00,B3:9E:4F:6C:93:65,AP-CAF-01,5,4,-52.6,Cafeteria
1/15/2024 12:30,1F:56:62:45:83:3D,AP-CAF-05,22,15,-59,Cafeteria
1/15/2024 9:30,77:69:4D:BA:7F:1B,AP-WRK-04,5,20,-51.8,Work Area
1/15/2024 10:00,E8:79:7D:CE:37:22,AP-WRK-04,5,20,-69,Work Area
1/15/2024 10:00,EE:97:F3:F3:A2:82,AP-WRK-02,20,5,-53.7,Work Area
1/15/2024 11:30,D4:2C:AE:DB:00:05,AP-CAF-01,5,4,-55.3,Cafeteria
1/15/2024 12:30,50:F7:23:C3:97:16,AP-CAF-01,5,4,-59.8,Cafeteria
1/15/2024 8:30,E0:E9:43:BB:5E:C7,AP-WRK-05,20,20,-58.1,Work Area
1/15/2024 11:00,22:FD:01:8B:4E:A4,AP-WRK-01,5,5,-65.3,Work Area
1/15/2024 8:30,D7:FF:B5:67:9F:7F,AP-CAF-02,15,4,-58.7,Cafeteria
1/15/2024 9:30,2A:1B:F9:74:56:DA,AP-WRK-02,20,5,-63.6,Work Area
1/15/2024 8:30,08:98:6F:81:4C:36,AP-CAF-03,25,4,-61.8,Cafeteria
1/15/2024 8:00,2F:62:45:1F:56:79,AP-CAF-02,15,4,-52.6,Cafeteria
1/15/2024 9:30,31:9C:69:AF:17:F5,AP-CAF-03,25,4,-54.6,Cafeteria
1/15/2024 12:00,2F:F7:92:C7:EA:22,AP-CAF-04,10,15,-60.1,Cafeteria
1/15/2024 12:30,A8:FE:71:0D:67:93,AP-CAF-02,15,4,-58.4,Cafeteria
1/15/2024 9:30,88:7A:80:45:67:0B,AP-WRK-05,20,20,-55.5,Work Area
1/15/2024 10:00,58:80:62:05:BB:FF,AP-WRK-03,35,5,-57.8,Work Area
1/15/2024 9:30,63:02:D8:2A:67:19,AP-WRK-01,5,5,-58.3,Work Area
1/15/2024 8:30,D2:8B:80:7D:78:8B,AP-WRK-05,20,20,-59.1,Work Area
1/15/2024 10:30,E6:CD:B5:9F:AA:97,AP-WRK-01,5,5,-60.5,Work Area
1/15/2024 9:00,7C:F9:62:14:94:3B,AP-WRK-03,35,5,-44,Work Area
1/15/2024 9:30,FF:6C:CF:45:2A:C0,AP-WRK-06,35,20,-66.7,Work Area
1/15/2024 11:30,A1:D2:51:AB:7F:5D,AP-WRK-02,20,5,-55,Work Area
1/15/2024 10:00,EF:B7:5D:5A:98:96,AP-CAF-02,15,4,-27.9,Cafeteria
1/15/2024 11:00,84:91:8A:2F:5F:CA,AP-WRK-04,5,20,-47.7,Work Area
1/15/2024 11:00,23:72:07:DD:2A:1E,AP-CAF-04,10,15,-54.6,Cafeteria
1/15/2024 10:00,62:9B:69:D6:68:75,AP-LOB-03,10,12,-23.3,Lobby
1/15/2024 8:30,E9:31:6D:F4:52:56,AP-CAF-03,25,4,-64.8,Cafeteria
1/15/2024 10:00,0B:03:A4:23:8F:78,AP-WRK-06,35,20,-70.2,Work Area
1/15/2024 12:00,03:F7:7F:5F:6F:F6,AP-WRK-01,5,5,-61.4,Work Area
1/15/2024 10:00,E3:1A:51:DE:FA:81,AP-WRK-04,5,20,-64.4,Work Area
1/15/2024 10:30,56:07:F3:94:D0:2E,AP-CAF-02,15,4,-51.3,Cafeteria
1/15/2024 11:00,11:3B:EE:23:14:19,AP-CAF-05,22,15,-50.3,Cafeteria
1/15/2024 11:00,84:91:8A:2F:5F:CA,AP-WRK-06,35,20,-61.5,Work Area
1/15/2024 10:00,59:7A:40:FB:64:D9,AP-LOB-01,5,5,-58.9,Lobby
1/15/2024 10:00,64:F9:A2:AF:F0:AF,AP-WRK-02,20,5,-56,Work Area
1/15/2024 11:00,1D:EF:BA:D9:2D:3C,AP-CAF-02,15,4,-60.8,Cafeteria
1/15/2024 9:30,64:F9:A2:AF:F0:AF,AP-WRK-05,20,20,-62.4,Work Area
1/15/2024 12:00,E0:E9:43:BB:5E:C7,AP-WRK-05,20,20,-58.8,Work Area
1/15/2024 11:00,97:67:60:67:15:40,AP-CAF-02,15,4,-57.9,Cafeteria
1/15/2024 10:00,A3:42:D9:87:52:E0,AP-WRK-01,5,5,-66.6,Work Area
1/15/2024 8:30,6A:5E:B6:D8:3C:F7,AP-CAF-02,15,4,-49.6,Cafeteria
1/15/2024 8:00,6B:22:F8:13:FE:17,AP-WRK-06,35,20,-57.6,Work Area
1/15/2024 9:30,E2:D7:89:14:D2:CE,AP-WRK-02,20,5,-64.3,Work Area
1/15/2024 8:30,7C:73:5C:A4:53:14,AP-WRK-04,5,20,-58.8,Work Area
1/15/2024 11:00,6A:5E:B6:D8:3C:F7,AP-CAF-05,22,15,-65.5,Cafeteria
1/15/2024 9:30,A3:A2:F9:34:40:49,AP-CAF-05,22,15,-50.2,Cafeteria
1/15/2024 8:30,93:B2:0D:B0:26:1B,AP-LOB-03,10,12,-54.2,Lobby
1/15/2024 10:00,63:02:D8:2A:67:19,AP-WRK-04,5,20,-59,Work Area
1/15/2024 10:00,58:80:62:05:BB:FF,AP-WRK-04,5,20,-68.6,Work Area
1/15/2024 12:00,49:62:1B:78:DC:85,AP-CAF-02,15,4,-57.7,Cafeteria
1/15/2024 12:30,20:01:A2:58:02:6D,AP-WRK-06,35,20,-58.7,Work Area
1/15/2024 8:30,F5:E2:67:AA:E9:53,AP-CAF-05,22,15,-62.8,Cafeteria
1/15/2024 12:00,4D:D0:82:EF:9E:78,AP-CAF-01,5,4,-57.4,Cafeteria
1/15/2024 12:00,2F:62:45:1F:56:79,AP-CAF-01,5,4,-44.1,Cafeteria
1/15/2024 9:30,C5:35:C6:B3:28:7C,AP-WRK-05,20,20,-65.3,Work Area
1/15/2024 11:00,20:44:9C:80:0F:C0,AP-WRK-05,20,20,-60.9,Work Area
1/15/2024 8:30,75:55:78:82:F0:22,AP-CAF-01,5,4,-58.2,Cafeteria
1/15/2024 11:30,A3:AF:08:0B:43:DE,AP-WRK-03,35,5,-56.8,Work Area
1/15/2024 11:00,F2:48:B5:02:CE:76,AP-WRK-06,35,20,-58.6,Work Area
1/15/2024 11:30,DA:BE:0C:7F:FA:11,AP-WRK-04,5,20,-61.8,Work Area
1/15/2024 10:30,50:98:BA:34:64:22,AP-WRK-06,35,20,-67,Work Area
1/15/2024 9:00,B9:15:44:F2:EF:89,AP-WRK-04,5,20,-67.8,Work Area
1/15/2024 12:00,2A:1B:F9:74:56:DA,AP-WRK-03,35,5,-68.4,Work Area
1/15/2024 10:30,18:14:98:A8:BE:87,AP-WRK-01,5,5,-67.1,Work Area
1/15/2024 8:30,A3:CA:4B:DE:95:30,AP-CAF-02,15,4,-62.6,Cafeteria
1/15/2024 9:30,2D:88:7A:C9:22:BE,AP-WRK-03,35,5,-63,Work Area
1/15/2024 11:00,F2:BB:3D:C2:B8:DB,AP-WRK-05,20,20,-62.8,Work Area
1/15/2024 11:30,A3:42:D9:87:52:E0,AP-WRK-05,20,20,-59.7,Work Area
1/15/2024 12:00,E4:5F:68:0A:A1:EA,AP-WRK-02,20,5,-62.2,Work Area
1/15/2024 10:00,69:C5:ED:1B:87:08,AP-WRK-05,20,20,-36.3,Work Area
1/15/2024 9:00,7B:F9:D7:E6:31:7D,AP-WRK-03,35,5,-61.9,Work Area
1/15/2024 9:30,A8:1D:36:44:6F:73,AP-LOB-02,15,5,-53.1,Lobby
1/15/2024 11:30,E1:72:09:C9:53:55,AP-WRK-05,20,20,-54.4,Work Area
1/15/2024 12:00,F4:FD:CC:16:E5:5D,AP-CAF-04,10,15,-36,Cafeteria
1/15/2024 10:00,20:01:A2:58:02:6D,AP-WRK-06,35,20,-61.2,Work Area
1/15/2024 10:30,1F:56:62:45:83:3D,AP-CAF-02,15,4,-36.2,Cafeteria
1/15/2024 11:30,D8:78:EB:55:D7:26,AP-CAF-01,5,4,-62.2,Cafeteria
1/15/2024 9:30,E3:94:76:16:C6:2C,AP-WRK-04,5,20,-61.3,Work Area
1/15/2024 9:30,59:02:BB:DF:EA:9E,AP-WRK-05,20,20,-65.9,Work Area
1/15/2024 10:30,87:26:D8:A2:E1:2D,AP-CAF-01,5,4,-61.7,Cafeteria
1/15/2024 12:00,B5:DD:29:67:9E:4B,AP-CAF-05,22,15,-63.2,Cafeteria
1/15/2024 11:00,52:9C:E9:26:17:A9,AP-WRK-03,35,5,-66.9,Work Area
1/15/2024 9:30,D4:9E:D0:C4:25:DB,AP-CAF-04,10,15,-61.4,Cafeteria
1/15/2024 10:30,02:EF:54:D6:8D:1D,AP-WRK-06,35,20,-60,Work Area
1/15/2024 8:00,C0:83:BB:99:5F:A5,AP-WRK-05,20,20,-65.4,Work Area
1/15/2024 11:00,69:6F:EA:E2:A5:3C,AP-CAF-04,10,15,-56.9,Cafeteria
1/15/2024 11:00,B1:6A:5C:84:77:4A,AP-WRK-04,5,20,-64.1,Work Area
1/15/2024 10:00,41:67:8C:DE:6E:B4,AP-CAF-03,25,4,-59.1,Cafeteria
1/15/2024 12:30,24:05:62:FB:B1:B3,AP-CAF-04,10,15,-58.2,Cafeteria
1/15/2024 8:00,B9:E3:E5:F5:1E:4E,AP-CAF-02,15,4,-62.1,Cafeteria
1/15/2024 11:30,9B:90:24:E0:00:7C,AP-WRK-01,5,5,-63.6,Work Area
1/15/2024 11:00,B9:E3:E5:F5:1E:4E,AP-CAF-05,22,15,-63,Cafeteria
1/15/2024 9:30,47:F0:B0:50:DD:74,AP-WRK-04,5,20,-60.6,Work Area
1/15/2024 8:30,E5:D2:2C:62:C2:9C,AP-WRK-05,20,20,-53.8,Work Area
1/15/2024 9:00,2D:88:7A:C9:22:BE,AP-WRK-03,35,5,-63.8,Work Area
1/15/2024 12:00,E5:97:5E:D8:94:10,AP-LOB-02,15,5,-60.8,Lobby
1/15/2024 11:00,EC:5A:67:4B:7A:99,AP-CAF-02,15,4,-53.9,Cafeteria
1/15/2024 9:00,69:76:28:BB:E1:A6,AP-WRK-05,20,20,-42.8,Work Area
